Food_Code,Food_Name,Category,Calories,Protein,Carbs,Fat,Fiber,Sugars,Sodium,Cholesterol,Protein_Efficiency,Caloric_Density,Bulking_Score,Cutting_Score
67109010,"Cookie, toffee bar",Fruits,178.9,1.94,22.68,8.93,4.13,16.75,7.5,0.0,1.08,1.79,17.01,10.5
61113500,"Cookies, Puerto Rican style",Fruits,203.3,2.61,20.66,12.24,7.93,15.98,0.3,0.0,1.28,2.03,17.58,19.62
67100460,"Cranberry juice drink, with high vitamin C, light",Fruits,107.6,1.75,9.87,6.79,5.68,9.87,1.7,0.0,1.63,1.08,9.51,14.46
63100100,"Cress, cooked",Fruits,166.3,1.05,16.4,10.73,6.86,11.24,7.5,0.0,0.63,1.66,11.96,13.54
62104100,"Cress, raw",Fruits,182.0,1.2,17.52,11.9,4.82,13.29,8.0,0.0,0.66,1.82,12.98,9.6
62110100,"Dandelion greens, cooked",Fruits,99.2,1.32,12.05,5.08,7.46,4.78,4.5,0.0,1.33,0.99,9.66,16.9
62105000,"Dandelion greens, raw",Fruits,188.0,1.95,15.32,13.21,2.65,8.22,1.3,0.0,1.04,1.88,13.44,7.39
62109100,"Escarole, cooked",Fruits,111.6,1.52,18.95,3.3,7.83,9.1,5.3,0.0,1.36,1.12,13.63,17.99
67201000,"Fluid replacement, electrolyte solution",Fruits,81.5,2.84,14.1,1.53,5.72,14.1,4.4,0.0,3.48,0.82,13.54,18.33
64100100,Frozen coffee drink,Fruits,102.4,2.12,10.33,5.84,3.58,10.33,0.9,0.0,2.07,1.02,10.43,11.47
61213800,"Frozen coffee drink, decaffeinated",Fruits,206.1,1.84,17.04,14.52,2.56,7.43,0.6,0.0,0.89,2.06,14.26,6.52
64121000,"Frozen coffee drink, decaffeinated, nonfat",Fruits,85.2,1.78,7.22,5.47,2.25,7.22,9.5,0.0,2.09,0.85,8.02,8.14
64100110,"Frozen coffee drink, nonfat",Fruits,60.1,0.84,7.17,3.11,5.25,7.17,6.6,0.0,1.4,0.6,5.87,11.82
64116060,"Frozen coffee drink, nonfat, with whipped cream",Fruits,87.4,2.29,7.82,5.21,5.47,7.82,1.2,0.0,2.62,0.87,9.36,16.06
64100200,"Frozen coffee drink, with non-dairy milk",Fruits,121.2,0.44,24.18,2.52,5.68,18.61,7.0,0.0,0.36,1.21,14.18,10.26
64116020,"Frozen coffee drink, with non-dairy milk and whipped cream",Fruits,65.3,2.41,8.12,2.58,6.82,8.12,6.0,0.0,3.69,0.65,9.53,19.56
67100450,"Fruit flavored drink, diet",Fruits,94.6,1.42,16.72,2.45,1.49,16.72,3.3,0.0,1.5,0.95,12.15,5.35
67100260,"Fruit flavored drink, powdered, reconstituted, diet",Fruits,143.3,0.94,21.08,6.14,5.79,6.65,5.4,0.0,0.66,1.43,13.85,11.53
67100250,"Fruit flavored drink, with high vitamin C, diet",Fruits,103.7,0.76,13.16,5.33,3.43,5.74,3.6,0.0,0.73,1.04,9.14,7.07
67430500,"Fruit juice, acai blend",Fruits,96.1,2.36,10.54,4.95,6.9,4.84,9.3,0.0,2.46,0.96,10.95,18.96
63403000,"Green beans, NS as to form, cooked",Fruits,210.1,0.65,21.02,13.72,3.48,15.29,1.5,0.0,0.31,2.1,13.91,4.71
63137110,"Green beans, canned, cooked with butter or margarine",Fruits,115.0,0.69,22.9,2.29,2.34,5.7,3.1,0.0,0.6,1.15,13.98,4.45
63402950,"Green beans, canned, cooked with oil",Fruits,91.7,0.58,12.25,4.49,5.44,12.25,4.5,0.0,0.63,0.92,8.2,10.79
63402970,"Green beans, canned, cooked, fat added, NS as to fat type",Fruits,197.1,0.75,21.41,12.05,5.3,11.02,0.3,0.0,0.38,1.97,14.18,8.91
63311170,"Green beans, canned, cooked, no added fat",Fruits,188.6,2.13,17.98,12.02,5.31,6.51,8.5,0.0,1.13,1.89,15.14,13.24
63137010,"Green beans, canned, reduced sodium, cooked with butter or margarine",Fruits,133.2,1.41,24.6,3.24,3.92,10.06,9.3,0.0,1.06,1.33,16.45,9.41
63137050,"Green beans, canned, reduced sodium, cooked with oil",Fruits,181.6,1.84,18.38,11.19,1.93,7.21,6.9,0.0,1.01,1.82,14.69,5.75
63137140,"Green beans, canned, reduced sodium, cooked, fat added, NS as to fat type",Fruits,146.7,2.97,20.87,5.71,5.03,13.97,8.2,0.0,2.02,1.47,17.84,16.04
63402980,"Green beans, canned, reduced sodium, cooked, no added fat",Fruits,132.1,2.48,20.48,4.47,1.52,6.82,0.9,0.0,1.88,1.32,16.52,7.84
63402990,"Green beans, cooked, from restaurant",Fruits,216.4,1.54,23.14,13.08,6.03,4.39,3.4,0.0,0.71,2.16,16.81,12.35
63311050,"Green beans, fresh, cooked with butter or margarine",Fruits,200.6,2.63,13.78,15.0,4.6,6.67,5.6,0.0,1.31,2.01,14.16,13.08
63403030,"Green beans, fresh, cooked with oil",Fruits,190.1,1.44,14.72,13.94,1.76,12.3,3.7,0.0,0.76,1.9,12.14,4.04
63403010,"Green beans, fresh, cooked, fat added, NS as to fat type",Fruits,129.3,0.36,8.02,10.65,5.98,8.02,4.8,0.0,0.28,1.29,6.02,10.45
63401070,"Green beans, fresh, cooked, no added fat",Fruits,94.1,1.37,11.29,4.82,2.18,8.7,0.2,0.0,1.46,0.94,9.33,6.59
63403020,"Green beans, frozen, cooked with butter or margarine",Fruits,157.8,0.55,14.99,10.63,6.26,4.95,3.4,0.0,0.35,1.58,10.17,11.01
63402960,"Green beans, frozen, cooked with oil",Fruits,209.2,2.02,23.75,11.79,2.91,8.75,0.7,0.0,0.97,2.09,18.01,7.7
63403040,"Green beans, frozen, cooked, fat added, NS as to fat type",Fruits,226.8,2.39,24.33,13.33,6.56,15.12,5.7,0.0,1.05,2.27,19.21,15.75
63401010,"Green beans, frozen, cooked, no added fat",Fruits,209.2,2.38,22.24,12.31,3.92,15.69,2.9,0.0,1.14,2.09,17.97,10.8
63147110,"Green beans, raw",Fruits,189.4,2.03,21.66,10.51,1.61,16.19,1.8,0.0,1.07,1.89,16.78,5.52
63115110,Greens with ham or pork,Fruits,52.8,1.05,7.85,1.91,7.71,7.85,5.3,0.0,1.99,0.53,6.55,17.51
62122100,"Greens, NS as to form, cooked",Fruits,120.3,2.69,20.78,2.93,7.53,9.05,6.9,0.0,2.24,1.2,16.97,20.72
63413010,"Greens, canned, cooked",Fruits,166.4,0.74,21.41,8.64,1.65,14.38,4.3,0.0,0.44,1.66,13.85,2.19
62101050,"Greens, fresh, cooked, fat added",Fruits,219.3,2.3,23.35,12.96,7.96,6.92,3.0,0.0,1.05,2.19,18.47,18.43
62114110,"Greens, fresh, cooked, no added fat",Fruits,152.7,1.93,24.09,5.4,7.18,6.38,9.4,0.0,1.26,1.53,17.43,17.1
63126500,"Greens, frozen, cooked, fat added",Fruits,141.2,0.47,17.47,7.72,4.04,17.24,5.0,0.0,0.33,1.41,11.09,6.67
63100110,"Greens, frozen, cooked, no added fat",Fruits,131.0,1.73,17.4,6.06,3.02,16.95,0.7,0.0,1.32,1.31,13.47,8.61
64202010,Iced Tea / Lemonade juice drink,Fruits,183.5,0.7,13.69,13.99,4.53,13.69,8.3,0.0,0.38,1.84,10.08,7.49
64204010,"Iced Tea / Lemonade juice drink, diet",Fruits,234.4,1.44,23.52,14.95,6.47,14.66,3.9,0.0,0.61,2.34,16.98,12.57
64203020,"Iced Tea / Lemonade juice drink, light",Fruits,185.9,0.89,20.17,11.3,1.42,9.16,4.0,0.0,0.48,1.86,13.72,1.79
62116100,"Kale, NS as to form, cooked",Fruits,81.9,2.28,15.69,1.11,6.89,15.69,4.1,0.0,2.78,0.82,13.22,18.98
62106000,"Kale, fresh, cooked, fat added",Fruits,134.9,0.35,9.75,10.5,7.38,5.5,5.5,0.0,0.26,1.35,6.92,13.11
62119100,"Kale, fresh, cooked, no added fat",Fruits,159.3,1.33,14.26,10.77,6.04,11.67,5.2,0.0,0.83,1.59,11.38,12.88
63116010,"Kale, frozen, cooked, fat added",Fruits,177.9,2.78,17.01,10.97,1.4,12.96,7.6,0.0,1.56,1.78,15.84,7.58
63103010,"Kale, frozen, cooked, no added fat",Fruits,70.4,0.41,5.28,5.3,2.36,5.28,8.2,0.0,0.58,0.7,4.16,4.54
61125010,"Kale, raw",Fruits,51.7,1.1,5.18,2.95,1.77,5.18,8.3,0.0,2.13,0.52,5.31,5.81
63143010,"Lambsquarter, cooked",Fruits,126.3,1.9,22.98,2.97,1.69,15.05,8.2,0.0,1.5,1.26,16.55,6.55
63200110,"Lettuce, Boston, raw",Fruits,197.7,0.73,24.15,10.91,4.69,19.06,6.2,0.0,0.37,1.98,15.51,7.62
63207110,"Lettuce, arugula, raw",Fruits,122.5,1.74,10.6,8.13,5.95,10.6,1.6,0.0,1.42,1.23,10.0,14.67
61122330,"Lettuce, cooked",Fruits,117.5,2.91,8.2,8.12,3.25,8.2,5.5,0.0,2.48,1.18,11.1,12.88
63200100,"Lettuce, raw",Fruits,37.4,2.12,5.24,0.88,5.52,5.24,1.5,0.0,5.67,0.37,7.23,16.65
61100600,"Lettuce, salad with assorted vegetables excluding tomatoes and carrots, no dressing",Fruits,179.6,1.19,13.08,13.62,4.69,13.06,1.8,0.0,0.66,1.8,10.72,9.36
61116010,"Lettuce, salad with assorted vegetables including tomatoes and/or carrots, no dressing",Fruits,224.7,2.66,21.74,14.12,3.15,10.19,0.2,0.0,1.18,2.25,18.44,9.79
61122300,"Lettuce, salad with avocado, tomato, and/or carrots, with or without other vegetables, no dressing",Fruits,183.0,2.09,17.69,11.54,1.63,8.76,6.5,0.0,1.14,1.83,14.86,5.87
61101200,"Lettuce, salad with cheese, tomato and/or carrots, with or without other vegetables, no dressing",Fruits,110.3,2.78,16.17,3.83,1.22,9.38,5.7,0.0,2.52,1.1,14.75,8.57
61119010,"Lettuce, salad with egg, cheese, tomato, and/or carrots, with or without other vegetables, no dressing",Fruits,202.7,2.22,15.39,14.7,5.86,13.62,4.1,0.0,1.1,2.03,14.16,14.33
61122320,"Lettuce, salad with egg, tomato, and/or carrots, with or without other vegetables, no dressing",Fruits,78.5,2.13,6.18,5.02,6.93,6.18,6.4,0.0,2.71,0.78,8.14,18.68
63409015,"Meat loaf with potatoes, vegetable, frozen meal",Fruits,70.8,1.28,11.97,1.98,7.39,4.48,4.4,0.0,1.81,0.71,9.25,17.2
61110010,"Mixed salad greens, raw",Fruits,143.9,1.35,21.86,5.67,6.82,14.5,5.1,0.0,0.94,1.44,15.07,14.81
67108010,"Muffin, plain",Fruits,135.5,1.32,20.95,5.16,2.61,8.96,4.4,0.0,0.97,1.36,14.47,6.47
63125010,"Mustard greens, NS as to form, cooked",Fruits,176.6,0.83,23.7,8.72,3.01,15.28,3.7,0.0,0.47,1.77,15.28,4.98
63126510,"Mustard greens, fresh, cooked, fat added",Fruits,82.2,0.94,17.85,0.78,2.91,7.33,2.0,0.0,1.14,0.82,11.63,7.0
63103110,"Mustard greens, fresh, cooked, no added fat",Fruits,86.9,0.88,8.75,5.38,1.25,8.53,6.5,0.0,1.01,0.87,7.0,3.4
63311140,"Mustard greens, frozen, cooked, fat added",Fruits,127.7,2.41,18.5,4.9,4.83,11.11,1.3,0.0,1.89,1.28,15.35,14.34
63148750,"Mustard greens, frozen, cooked, no added fat",Fruits,195.4,2.09,13.94,14.59,6.73,6.74,7.2,0.0,1.07,1.95,13.1,15.82
62107200,"Mustard greens, raw",Fruits,186.0,1.41,11.96,14.72,7.49,11.96,1.4,0.0,0.76,1.86,10.66,15.49
67100470,"Orange juice beverage, 40-50% juice, light",Fruits,162.1,1.35,21.88,7.69,7.04,14.61,5.1,0.0,0.83,1.62,15.26,14.89
67408010,Passion fruit nectar,Fruits,126.4,2.09,7.08,9.97,4.18,7.08,3.3,0.0,1.65,1.26,8.98,12.1
64134025,Pina Colada,Fruits,109.5,2.65,18.95,2.56,1.18,8.16,9.2,0.0,2.42,1.1,15.87,8.12
63134010,"Poke greens, cooked",Fruits,174.6,2.53,19.32,9.69,7.42,4.93,1.7,0.0,1.45,1.75,16.47,18.94
67100360,"Pomegranate juice, 100%",Fruits,154.7,1.94,22.23,6.45,1.36,13.19,9.6,0.0,1.25,1.55,16.54,5.45
67250150,"Prune juice, 100%",Fruits,152.5,0.95,11.32,11.49,3.26,7.83,6.5,0.0,0.62,1.52,9.09,6.32
61113010,"Radicchio, raw",Fruits,128.5,2.79,6.08,10.33,5.35,6.08,2.4,0.0,2.17,1.28,9.91,16.5
67100105,"Roll, oatmeal",Fruits,71.6,0.69,7.08,4.5,7.99,5.51,2.1,0.0,0.96,0.72,5.64,16.62
67100000,"Roll, pumpernickel",Fruits,151.8,0.92,12.68,10.82,3.08,12.68,1.7,0.0,0.61,1.52,9.7,5.88
63219000,"Romaine lettuce, raw",Fruits,90.7,1.06,16.78,2.15,3.83,4.53,2.2,0.0,1.17,0.91,11.42,9.03
63415100,"Soup, pho, with meat",Fruits,151.6,1.91,9.95,11.57,5.39,4.29,6.1,0.0,1.26,1.52,10.31,13.48
63135170,"Spinach, NS as to form, cooked",Fruits,74.3,2.97,5.27,4.59,1.43,5.27,4.1,0.0,4.0,0.74,9.32,10.28
63201010,"Spinach, canned, cooked with butter or margarine",Fruits,183.5,1.62,23.43,9.26,6.05,9.38,1.9,0.0,0.88,1.84,16.79,13.29
63201600,"Spinach, canned, cooked with oil",Fruits,86.4,0.69,19.49,0.63,4.4,16.74,5.6,0.0,0.8,0.86,11.99,9.14
63207010,"Spinach, canned, cooked, fat added, NS as to fat type",Fruits,155.0,0.36,7.33,13.8,5.65,7.33,7.9,0.0,0.23,1.55,5.94,9.28
63203110,"Spinach, canned, cooked, no added fat",Fruits,202.4,0.59,17.81,14.31,4.26,17.81,9.4,0.0,0.29,2.02,12.11,6.24
63223610,"Spinach, creamed",Fruits,188.4,0.52,16.95,13.17,1.56,12.86,8.2,0.0,0.28,1.88,11.4,0.91
63135010,"Spinach, fresh, cooked with butter or margarine",Fruits,175.6,0.76,16.87,11.68,3.19,4.41,2.1,0.0,0.43,1.76,11.71,5.15
63135620,"Spinach, fresh, cooked with oil",Fruits,110.0,1.89,11.92,6.09,1.83,11.92,6.0,0.0,1.72,1.1,10.84,7.13
63223110,"Spinach, fresh, cooked, fat added, NS as to fat type",Fruits,137.6,0.52,20.54,5.93,6.68,12.21,0.4,0.0,0.38,1.38,12.69,12.17
63135140,"Spinach, fresh, cooked, no added fat",Fruits,67.0,2.16,6.61,3.55,2.12,6.61,1.8,0.0,3.22,0.67,8.3,9.38
63203010,"Spinach, frozen, cooked with butter or margarine",Fruits,110.6,0.72,24.55,1.05,4.74,18.66,9.5,0.0,0.65,1.11,14.82,9.43
63219610,"Spinach, frozen, cooked with oil",Fruits,139.2,0.68,22.69,5.08,5.89,8.65,5.0,0.0,0.49,1.39,14.1,11.04
63203600,"Spinach, frozen, cooked, fat added, NS as to fat type",Fruits,213.6,2.76,22.97,12.3,5.86,4.39,1.3,0.0,1.29,2.14,19.14,15.73
63223020,"Spinach, frozen, cooked, no added fat",Fruits,145.7,2.26,10.57,10.49,5.94,10.57,8.5,0.0,1.55,1.46,11.26,15.75
63135110,"Spinach, raw",Fruits,205.9,0.65,17.1,14.99,1.97,10.78,7.8,0.0,0.32,2.06,11.91,1.77
63403150,"Sweet potato, baked, fat added",Fruits,157.0,0.88,15.72,10.06,6.08,15.72,0.4,0.0,0.56,1.57,11.19,11.66
63430150,"Sweet potato, boiled, NS as to fat",Fruits,183.2,2.39,23.1,9.03,1.37,10.35,0.7,0.0,1.3,1.83,18.16,6.25
63420105,"Sweet potato, boiled, fat added",Fruits,110.0,1.3,15.96,4.55,3.48,13.82,4.9,0.0,1.18,1.1,11.68,8.66
62108100,"Sweet potato, squash, pumpkin, chrysanthemum, or bean leaves, cooked",Fruits,78.6,1.19,5.25,5.87,4.56,5.25,5.4,0.0,1.51,0.79,5.79,11.12
67105030,"Taco shell, flour",Fruits,189.0,1.97,19.91,11.28,1.06,14.43,6.3,0.0,1.04,1.89,15.78,4.25
63139010,"Taro leaves, cooked",Fruits,86.5,1.31,13.36,3.1,2.05,12.15,9.3,0.0,1.51,0.86,10.16,6.3
64200100,"Tea, bubble",Fruits,146.6,2.97,19.33,6.38,2.34,5.28,6.7,0.0,2.03,1.47,17.07,10.66
64213010,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener",Fruits,78.3,0.63,10.08,3.93,5.0,10.08,0.8,0.0,0.8,0.78,7.08,10.32
64221010,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar",Fruits,105.3,1.24,6.3,8.36,5.28,6.3,8.2,0.0,1.18,1.05,6.68,12.17
64215010,"Tea, iced, brewed, black, decaffeinated, unsweetened",Fruits,139.2,0.57,17.13,7.61,4.46,5.08,6.4,0.0,0.41,1.39,11.1,7.85
64205010,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",Fruits,103.7,1.85,12.23,5.26,5.81,11.42,7.5,0.0,1.78,1.04,10.85,15.1
64210010,"Tea, iced, brewed, black, unsweetened",Fruits,188.1,0.71,14.23,14.27,6.61,7.29,3.9,0.0,0.38,1.88,10.42,11.59
64201500,"Tea, iced, instant, green, pre-sweetened with low calorie sweetener",Fruits,110.1,2.02,7.02,8.22,5.09,7.02,3.9,0.0,1.83,1.1,8.65,14.04
64201010,"Tea, iced, instant, green, unsweetened",Fruits,134.1,0.92,12.6,8.89,5.7,12.6,8.6,0.0,0.69,1.34,9.48,11.48
61204000,"Toddler meal, NFS",Fruits,144.0,0.42,9.29,11.68,5.42,7.59,7.4,0.0,0.29,1.44,6.92,9.22
61204010,"Toddler meal, meat and vegetables",Fruits,224.9,2.52,20.88,14.59,2.05,18.51,3.4,0.0,1.12,2.25,17.73,7.16
61207010,"Toddler meal, pasta",Fruits,184.4,1.66,11.46,14.65,6.08,11.46,7.5,0.0,0.9,1.84,10.89,13.45
64401000,"Toddler meal, pasta and vegetables",Fruits,149.2,0.35,15.86,9.38,7.87,4.65,5.1,0.0,0.23,1.49,10.12,13.81
61207000,"Toddler meal, rice and vegetables",Fruits,210.7,1.56,17.54,14.92,5.2,17.54,2.6,0.0,0.74,2.11,14.0,10.87
63409010,"Turkey with gravy, dressing, potatoes, vegetable, frozen meal",Fruits,76.5,2.08,12.11,2.19,7.75,4.22,6.8,0.0,2.72,0.76,10.98,20.21
63145010,"Turnip greens, fresh, cooked, fat added",Fruits,95.3,1.89,11.45,4.66,1.87,11.45,6.4,0.0,1.98,0.95,10.46,7.5
63115200,"Turnip greens, fresh, cooked, no added fat",Fruits,153.3,0.43,9.82,12.48,7.03,9.82,3.7,0.0,0.28,1.53,7.3,12.28
63311110,"Turnip greens, frozen, cooked, fat added",Fruits,209.0,1.84,22.6,12.36,1.56,7.32,1.5,0.0,0.88,2.09,17.07,4.46
63301010,"Turnip greens, frozen, cooked, no added fat",Fruits,153.0,0.81,18.97,8.21,1.21,14.35,6.3,0.0,0.53,1.53,12.64,1.79
63143110,"Turrnip greens, NS as to form, cooked",Fruits,117.5,0.42,19.12,4.37,2.72,9.19,7.2,0.0,0.36,1.18,11.58,4.35
67100480,"Vegetable and fruit juice drink, with high vitamin C, light",Fruits,147.2,2.92,21.02,5.72,2.17,16.47,9.9,0.0,1.98,1.47,17.82,10.16
64134200,Vodka and lemonade,Fruits,185.4,2.79,15.26,12.57,3.27,15.26,0.8,0.0,1.5,1.85,15.06,11.2
64134100,Vodka and tonic,Fruits,91.7,1.86,6.76,6.36,3.3,6.76,1.1,0.0,2.03,0.92,8.02,10.35
63111010,"Watercress, cooked",Fruits,121.9,0.5,10.75,8.54,3.23,10.69,7.1,0.0,0.41,1.22,7.59,5.52
63127010,"Watercress, raw",Fruits,154.2,0.76,20.78,7.56,4.59,9.79,8.6,0.0,0.49,1.54,13.45,8.38
64134030,Whiskey and cola,Fruits,77.9,0.69,10.13,3.85,5.08,9.46,8.6,0.0,0.89,0.78,7.22,10.67
64134015,Whiskey and soda,Fruits,115.6,1.24,7.63,8.91,5.08,7.63,2.0,0.0,1.07,1.16,7.45,11.57
64134020,Whiskey and water,Fruits,103.7,0.56,10.91,6.42,7.75,10.91,7.8,0.0,0.54,1.04,7.61,15.11
63420205,"Winter squash, raw",Fruits,151.4,1.81,21.07,6.65,4.44,14.72,2.2,0.0,1.2,1.51,15.67,11.28
63137170,"Yellow string beans, cooked",Fruits,111.6,1.57,8.74,7.82,7.0,8.74,8.1,0.0,1.41,1.12,8.63,16.48
58109210,"Almond butter sandwich, on wheat bread",Grain Products,506.5,8.72,73.35,19.8,2.18,3.9,105.1,34.1,1.72,5.07,59.18,20.39
58150310,Almond chicken,Grain Products,299.4,9.92,20.39,19.8,5.78,20.39,428.4,6.5,3.31,2.99,33.03,35.33
53121272,"Almonds, chocolate covered candy",Grain Products,342.2,7.98,46.06,14.01,7.06,3.86,704.3,21.4,2.33,3.42,42.41,31.22
53103000,Anisette toast,Grain Products,272.9,14.8,47.38,2.69,14.89,0.68,440.4,15.5,5.42,2.73,56.02,68.72
53234250,Apple pie filling,Grain Products,352.2,3.88,53.28,13.73,3.83,15.37,729.2,25.6,1.1,3.52,37.92,12.26
53452170,Apple salad with dressing,Grain Products,364.6,12.01,34.96,19.63,3.1,27.42,260.3,38.2,3.29,3.65,45.15,34.94
53209015,"Apple, baked",Grain Products,252.6,12.16,20.88,13.38,0.5,1.89,327.2,42.0,4.81,2.53,37.29,32.43
53234000,"Apple, candied",Grain Products,355.3,4.05,57.67,12.05,0.89,2.72,126.3,6.8,1.14,3.55,40.49,6.82
53520160,"Apple, dried",Grain Products,136.1,4.21,27.22,1.15,5.78,10.13,345.2,25.2,3.09,1.36,23.39,21.47
53243050,"Apple, raw",Grain Products,324.2,11.81,65.45,1.68,3.45,14.74,295.2,20.5,3.64,3.24,59.59,35.85
53206030,"Applesauce, flavored",Grain Products,357.5,6.62,45.13,16.72,1.81,10.63,761.7,35.0,1.85,3.58,39.38,16.33
53260500,"Applesauce, regular",Grain Products,469.6,14.17,67.17,16.02,6.82,11.6,154.3,48.2,3.02,4.7,66.62,46.76
54102100,"Applesauce, unsweetened",Grain Products,373.7,14.47,64.82,6.28,4.06,29.66,54.2,42.2,3.87,3.74,65.09,44.06
53521110,"Apricot, canned",Grain Products,286.4,14.99,37.71,8.41,13.13,19.26,295.6,44.9,5.23,2.86,51.7,65.5
53452200,"Apricot, dried",Grain Products,284.0,11.85,43.53,6.95,12.49,25.49,187.0,15.7,4.17,2.84,48.3,54.85
53452500,"Apricot, raw",Grain Products,376.7,7.94,62.1,10.72,6.04,2.3,477.6,43.4,2.11,3.77,50.7,28.37
51602010,Arepa Dominicana,Grain Products,190.0,9.6,32.79,2.27,10.64,21.65,138.9,1.4,5.05,1.9,37.49,46.28
57412000,Bagel,Grain Products,230.9,4.93,25.18,12.27,10.47,8.84,482.6,38.8,2.14,2.31,24.76,31.11
51301510,"Bagel, multigrain",Grain Products,438.0,13.66,72.3,10.46,10.07,16.9,56.5,29.8,3.12,4.38,67.85,52.36
51301520,"Bagel, multigrain, with raisins",Grain Products,334.8,2.18,39.5,18.68,4.91,28.19,200.9,15.7,0.65,3.35,27.46,9.66
51122110,"Bagel, oat bran",Grain Products,289.5,5.62,46.81,8.86,14.41,5.26,72.6,44.0,1.94,2.9,37.54,39.89
51122100,"Bagel, pumpernickel",Grain Products,430.2,14.6,75.12,7.92,7.97,13.98,705.9,34.4,3.39,4.3,71.06,51.14
51122010,"Bagel, wheat bran",Grain Products,281.1,12.54,33.24,10.89,3.75,7.79,489.2,2.0,4.46,2.81,44.51,39.5
51122310,"Bagel, wheat, with raisins",Grain Products,349.0,14.87,62.08,4.57,6.38,10.03,275.9,38.0,4.26,3.49,64.27,50.39
51300180,"Bagel, whole grain white",Grain Products,329.5,8.08,32.58,18.54,1.28,25.96,409.6,30.9,2.45,3.3,35.74,20.21
51122300,"Bagel, whole wheat",Grain Products,389.7,5.93,78.0,6.0,9.04,29.8,705.0,26.8,1.52,3.9,54.76,28.08
51122000,"Bagel, whole wheat, with raisins",Grain Products,286.0,9.6,22.29,17.61,4.8,22.29,763.4,47.0,3.36,2.86,33.2,32.68
57602500,"Bagel, with fruit other than raisins",Grain Products,420.6,14.65,63.69,11.91,10.64,21.3,610.9,3.4,3.48,4.21,65.35,56.82
57602100,"Bagel, with raisins",Grain Products,262.4,6.52,51.52,3.36,0.84,29.44,240.5,13.9,2.48,2.62,41.42,15.99
54408016,Baklava,Grain Products,260.8,2.81,57.81,2.03,3.04,7.76,599.2,8.2,1.08,2.61,37.13,9.29
53452400,Banana chips,Grain Products,216.9,9.85,33.16,4.98,8.04,12.28,236.7,2.7,4.54,2.17,38.45,41.29
53230000,Banana pudding,Grain Products,442.3,8.13,60.57,18.61,2.55,11.89,54.5,37.9,1.84,4.42,50.97,20.64
53247050,"Banana, baked",Grain Products,352.6,3.17,47.8,16.53,3.31,2.74,264.2,19.4,0.9,3.53,33.77,9.08
53223100,"Banana, raw",Grain Products,280.2,5.37,47.25,7.75,13.41,18.36,701.0,26.4,1.92,2.8,37.17,37.33
53247500,"Barfi or Burfi, Indian dessert",Grain Products,376.3,8.85,61.76,10.43,6.55,29.85,119.0,29.6,2.35,3.76,52.34,32.12
58407034,Barley,Grain Products,469.8,9.98,76.74,13.66,11.85,11.0,218.5,22.7,2.12,4.7,63.03,44.24
54408081,Basbousa,Grain Products,174.4,13.01,27.91,1.19,6.23,27.91,89.2,5.1,7.46,1.74,41.72,48.0
55205000,Bean chips,Grain Products,243.2,3.08,46.25,5.09,14.77,16.27,530.3,13.9,1.27,2.43,31.72,33.92
58164860,Beef and noodles with soy-based sauce,Grain Products,349.5,9.48,47.8,13.37,12.02,22.54,753.9,19.9,2.71,3.5,46.36,45.49
58164560,Beef and rice with soy-based sauce,Grain Products,465.0,6.54,68.28,18.42,13.5,27.6,726.3,26.4,1.41,4.65,51.87,37.32
59003000,"Beef and rice, no sauce",Grain Products,395.0,8.59,61.24,12.85,12.26,1.34,237.9,14.0,2.17,3.95,51.75,42.39
58145170,Beef chow mein or chop suey with noodles,Grain Products,281.0,11.71,53.76,2.12,3.19,6.58,207.0,28.3,4.17,2.81,53.11,35.89
58145111,"Beef chow mein or chop suey, no noodles",Grain Products,400.2,10.34,63.02,11.86,2.58,13.36,284.7,24.8,2.58,4.0,56.19,28.18
58124230,Beef egg foo yung,Grain Products,210.9,14.73,24.41,6.04,4.02,7.46,303.6,40.9,6.98,2.11,43.77,48.01
58164870,Beef with sweet and sour sauce,Grain Products,254.9,4.68,53.05,2.66,4.69,6.24,317.9,5.6,1.84,2.55,38.43,18.32
58128250,"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",Grain Products,387.8,12.21,74.02,4.76,9.57,11.76,791.6,23.9,3.15,3.88,65.31,48.01
58125110,"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",Grain Products,430.4,11.31,79.87,7.3,12.58,20.93,553.4,16.3,2.63,4.3,66.86,50.48
58150110,"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",Grain Products,301.2,8.02,39.44,12.37,13.21,26.51,87.7,21.4,2.66,3.01,38.77,44.46
58126270,"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",Grain Products,457.1,2.88,79.6,14.13,2.85,0.37,137.9,41.9,0.63,4.57,50.13,5.2
58175110,"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",Grain Products,310.8,4.97,42.91,13.25,1.6,18.11,745.0,42.5,1.6,3.11,34.5,11.89
53385000,Beignet,Grain Products,382.6,14.37,41.65,17.61,2.24,18.51,480.9,43.0,3.76,3.83,53.39,39.94
