Food code,MainGroup
72122100,Vegetables
72130100,Vegetables
72126001,Vegetables
72107100,Vegetables
72107227,Vegetables
72107230,Vegetables
72107231,Vegetables
72107228,Vegetables
72107211,Vegetables
72107212,Vegetables
72107221,Vegetables
72107222,Vegetables
72118223,Vegetables
72118211,Vegetables
72118212,Vegetables
72119211,Vegetables
72119212,Vegetables
72122211,Vegetables
72122212,Vegetables
72128211,Vegetables
72128212,Vegetables
72116220,Vegetables
72118222,Vegetables
72119222,Vegetables
72122222,Vegetables
72128222,Vegetables
72118221,Vegetables
72119221,Vegetables
72122221,Vegetables
72128221,Vegetables
72133201,Vegetables
72101220,Vegetables
72104220,Vegetables
72110221,Vegetables
72113220,Vegetables
72118220,Vegetables
72119220,Vegetables
72120220,Vegetables
72122220,Vegetables
72123020,Vegetables
72128220,Vegetables
72130201,Vegetables
72132201,Vegetables
75205031,Vegetables
75205032,Vegetables
75205033,Vegetables
75205130,Vegetables
75205044,Vegetables
75205047,Vegetables
75205050,Vegetables
75205045,Vegetables
75205048,Vegetables
75205051,Vegetables
75205132,Vegetables
75205021,Vegetables
75205022,Vegetables
75205023,Vegetables
75205120,Vegetables
75205131,Vegetables
75205030,Vegetables
75101800,Vegetables
75205005,Vegetables
75206020,Vegetables
75210010,Vegetables
75210020,Vegetables
75103000,Vegetables
75105000,Vegetables
75104000,Vegetables
75211031,Vegetables
75211032,Vegetables
75211020,Vegetables
75211030,Vegetables
75212020,Vegetables
75213020,Vegetables
75218400,Vegetables
75221011,Vegetables
75221021,Vegetables
75221030,Vegetables
75117020,Vegetables
75117010,Vegetables
75221061,Vegetables
75109600,Vegetables
75215990,Vegetables
75216134,Vegetables
75216137,Vegetables
75216141,Vegetables
75216153,Vegetables
75216135,Vegetables
75216138,Vegetables
75216142,Vegetables
75216322,Vegetables
75216111,Vegetables
75216112,Vegetables
75216113,Vegetables
75216310,Vegetables
75216321,Vegetables
75216121,Vegetables
75216122,Vegetables
75216123,Vegetables
75216320,Vegetables
75216120,Vegetables
75120000,Vegetables
75224000,Vegetables
71970200,Vegetables
75223022,Vegetables
75223023,Vegetables
71905100,Vegetables
75204012,Vegetables
75204022,Vegetables
75204023,Vegetables
71962040,Vegetables
75315010,Vegetables
71900100,Vegetables
75224043,Vegetables
75224046,Vegetables
75224049,Vegetables
75224044,Vegetables
75224047,Vegetables
75224050,Vegetables
75224132,Vegetables
75224021,Vegetables
75224022,Vegetables
75224023,Vegetables
75224120,Vegetables
75224131,Vegetables
75224031,Vegetables
75224032,Vegetables
75224033,Vegetables
75224030,Vegetables
71900200,Vegetables
71905000,Vegetables
77201210,Vegetables
75224130,Vegetables
75315020,Vegetables
71905008,Vegetables
75208501,Vegetables
75301110,Vegetables
75301120,Vegetables
75235000,Vegetables
71930120,Vegetables
63105010,Fruits
75100250,Vegetables
75100300,Vegetables
75100500,Vegetables
75100750,Vegetables
75100800,Vegetables
75102500,Vegetables
75102600,Vegetables
75102750,Vegetables
75105500,Vegetables
75107000,Vegetables
75109010,Vegetables
75111200,Vegetables
75112000,Vegetables
75115000,Vegetables
75122000,Vegetables
75127000,Vegetables
75129000,Vegetables
75202027,Vegetables
75202031,Vegetables
75202034,Vegetables
75214027,Vegetables
75214030,Vegetables
75219033,Vegetables
75310990,Vegetables
75511050,Vegetables
75202032,Vegetables
75202035,Vegetables
75214031,Vegetables
75202028,Vegetables
75214028,Vegetables
75219034,Vegetables
75208310,Vegetables
75127500,Vegetables
75109000,Vegetables
75215511,Vegetables
75235750,Vegetables
73111211,Vegetables
73111212,Vegetables
73111213,Vegetables
75202011,Vegetables
75202012,Vegetables
75202013,Vegetables
75208011,Vegetables
75208013,Vegetables
75209011,Vegetables
75209012,Vegetables
75214011,Vegetables
75214012,Vegetables
75217010,Vegetables
75219011,Vegetables
75232110,Vegetables
75306998,Vegetables
75330050,Vegetables
75330080,Vegetables
75340010,Vegetables
75220011,Vegetables
75220012,Vegetables
75231011,Vegetables
75231012,Vegetables
75311027,Vegetables
75311030,Vegetables
75311028,Vegetables
75311031,Vegetables
75311122,Vegetables
75311012,Vegetables
75311013,Vegetables
75311110,Vegetables
75311121,Vegetables
75111000,Vegetables
75125000,Vegetables
75311020,Vegetables
75340200,Vegetables
75213120,Vegetables
75213110,Vegetables
75226020,Vegetables
73111222,Vegetables
73111223,Vegetables
75202021,Vegetables
75202022,Vegetables
75202023,Vegetables
75208023,Vegetables
75209022,Vegetables
75214021,Vegetables
75214022,Vegetables
75219021,Vegetables
75311022,Vegetables
75311023,Vegetables
75311120,Vegetables
73111221,Vegetables
75208021,Vegetables
75209021,Vegetables
75217020,Vegetables
75232120,Vegetables
75307000,Vegetables
75330060,Vegetables
75330090,Vegetables
75340020,Vegetables
75220021,Vegetables
75231021,Vegetables
75220022,Vegetables
75231022,Vegetables
75122100,Vegetables
75317020,Vegetables
75317010,Vegetables
75219100,Vegetables
75101000,Vegetables
75127750,Vegetables
75128000,Vegetables
75229011,Vegetables
73111220,Vegetables
75202020,Vegetables
75203028,Vegetables
75207021,Vegetables
75208020,Vegetables
75208720,Vegetables
75209020,Vegetables
75209501,Vegetables
75214020,Vegetables
75215020,Vegetables
75215120,Vegetables
75216720,Vegetables
75217301,Vegetables
75218011,Vegetables
75218501,Vegetables
75219020,Vegetables
75221160,Vegetables
75222020,Vegetables
75228020,Vegetables
75234021,Vegetables
75219023,Vegetables
75220020,Vegetables
75208110,Vegetables
75231020,Vegetables
75111800,Vegetables
75124000,Vegetables
75128010,Vegetables
75233027,Vegetables
75233030,Vegetables
75233031,Vegetables
75233028,Vegetables
75233011,Vegetables
75233012,Vegetables
75233021,Vegetables
75233022,Vegetables
75233023,Vegetables
75233020,Vegetables
71930190,Vegetables
73410320,Vegetables
73410340,Vegetables
73410400,Vegetables
73410500,Vegetables
75440200,Vegetables
75511300,Vegetables
75205200,Vegetables
75412010,Vegetables
75414030,Vegetables
75414500,Vegetables
75415022,Vegetables
72202030,Vegetables
75409020,Vegetables
74205010,Vegetables
73410200,Vegetables
73420100,Vegetables
73420200,Vegetables
73420020,Vegetables
75440400,Vegetables
75418010,Vegetables
75140500,Vegetables
75140990,Vegetables
75141040,Vegetables
75416500,Vegetables
75416600,Vegetables
75140510,Vegetables
73101110,Vegetables
75142500,Vegetables
75142000,Vegetables
75141000,Vegetables
75141100,Vegetables
75302080,Vegetables
73101210,Vegetables
74506000,Vegetables
75142600,Vegetables
75142550,Vegetables
89902000,"Fats, Oils, and Salad Dressings"
89902010,"Fats, Oils, and Salad Dressings"
89902030,"Fats, Oils, and Salad Dressings"
89902040,"Fats, Oils, and Salad Dressings"
89902060,"Fats, Oils, and Salad Dressings"
89902070,"Fats, Oils, and Salad Dressings"
89902020,"Fats, Oils, and Salad Dressings"
89902050,"Fats, Oils, and Salad Dressings"
71000100,Vegetables
71100100,Vegetables
71508001,Vegetables
71508025,Vegetables
71103300,Vegetables
71103310,Vegetables
71508035,Vegetables
71508010,Vegetables
71508030,Vegetables
71508020,Vegetables
71102990,Vegetables
71104200,Vegetables
71104030,Vegetables
71104040,Vegetables
71104060,Vegetables
71104070,Vegetables
71104130,Vegetables
71104080,Vegetables
71104140,Vegetables
71104050,Vegetables
71104090,Vegetables
71104150,Vegetables
71104100,Vegetables
71104110,Vegetables
71104120,Vegetables
71103320,Vegetables
71508005,Vegetables
71101000,Vegetables
71507025,Vegetables
71507035,Vegetables
71507010,Vegetables
71507030,Vegetables
71507020,Vegetables
71507005,Vegetables
71106010,Vegetables
71102980,Vegetables
71103105,Vegetables
71103115,Vegetables
71103135,Vegetables
71103140,Vegetables
71103125,Vegetables
71103150,Vegetables
71103000,Vegetables
71103020,Vegetables
71103030,Vegetables
71103040,Vegetables
71103010,Vegetables
71103050,Vegetables
71400990,Vegetables
71401030,Vegetables
71401033,Vegetables
71403020,Vegetables
71403030,Vegetables
71404000,Vegetables
71404010,Vegetables
71404020,Vegetables
71404030,Vegetables
71404040,Vegetables
71405010,Vegetables
71405019,Vegetables
71410000,Vegetables
71411100,Vegetables
71403040,Vegetables
71402500,Vegetables
71402510,Vegetables
71402520,Vegetables
71404050,Vegetables
71401010,Vegetables
71401015,Vegetables
71401020,Vegetables
71401032,Vegetables
71505060,Vegetables
71505030,Vegetables
71505040,Vegetables
71505050,Vegetables
71401031,Vegetables
71401039,Vegetables
71401045,Vegetables
71401050,Vegetables
71401000,Vegetables
71503010,Vegetables
71403500,Vegetables
71405040,Vegetables
71405050,Vegetables
71403050,Vegetables
71410500,Vegetables
71411000,Vegetables
71505000,Vegetables
71505020,Vegetables
71505010,Vegetables
71401041,Vegetables
71405030,Vegetables
71106020,Vegetables
71106050,Vegetables
71106070,Vegetables
71501000,Vegetables
71501005,Vegetables
71501006,Vegetables
71501013,Vegetables
71501016,Vegetables
71501017,Vegetables
71501035,Vegetables
71602010,Vegetables
71305015,Vegetables
71305020,Vegetables
71305030,Vegetables
71305040,Vegetables
71305050,Vegetables
71305060,Vegetables
71305070,Vegetables
71305080,Vegetables
71601015,Vegetables
71603015,Vegetables
71603035,Vegetables
71601035,Vegetables
71601025,Vegetables
71603025,Vegetables
71601045,Vegetables
71603045,Vegetables
71600950,Vegetables
71602950,Vegetables
71601050,Vegetables
71603050,Vegetables
71701000,Vegetables
71601020,Vegetables
71603020,Vegetables
71701500,Vegetables
71601010,Vegetables
71603010,Vegetables
71106000,Vegetables
71704000,Vegetables
71703990,Vegetables
71601030,Vegetables
71603030,Vegetables
71501061,Vegetables
71501007,Vegetables
71501071,Vegetables
77121010,Vegetables
71601040,Vegetables
71603040,Vegetables
71501075,Vegetables
71501018,Vegetables
71501012,Vegetables
71501054,Vegetables
71501010,Vegetables
71501011,Vegetables
71501040,Vegetables
71501045,Vegetables
61201010,Fruits
61201020,Fruits
61210000,Fruits
61210010,Fruits
61210720,Fruits
61201220,Fruits
61201225,Fruits
61213220,Fruits
61210820,Fruits
61210220,Fruits
61210620,Fruits
61210250,Fruits
64101010,Fruits
64104030,Fruits
64104010,Fruits
64104600,Fruits
64104610,Fruits
64105400,Fruits
64120010,Fruits
64124020,Fruits
64132010,Fruits
64132500,Fruits
64133100,Fruits
75200700,Vegetables
64126000,Fruits
64100220,Fruits
64100100,Fruits
64100110,Fruits
64100200,Fruits
78101000,Vegetables
64116060,Fruits
64116020,Fruits
61213800,Fruits
64121000,Fruits
73105000,Vegetables
73105010,Vegetables
74301100,Vegetables
74301150,Vegetables
75132100,Vegetables
74302000,Vegetables
74303100,Vegetables
74303000,Vegetables
75132000,Vegetables
92410350,"Sugars, Sweets, and Beverages"
92410400,"Sugars, Sweets, and Beverages"
92411620,"Sugars, Sweets, and Beverages"
92410820,"Sugars, Sweets, and Beverages"
92410320,"Sugars, Sweets, and Beverages"
92410370,"Sugars, Sweets, and Beverages"
92410560,"Sugars, Sweets, and Beverages"
92410520,"Sugars, Sweets, and Beverages"
92400100,"Sugars, Sweets, and Beverages"
92410420,"Sugars, Sweets, and Beverages"
92410620,"Sugars, Sweets, and Beverages"
92410720,"Sugars, Sweets, and Beverages"
92411610,"Sugars, Sweets, and Beverages"
95312500,"Sugars, Sweets, and Beverages"
95312550,"Sugars, Sweets, and Beverages"
95312555,"Sugars, Sweets, and Beverages"
95312700,"Sugars, Sweets, and Beverages"
95322200,"Sugars, Sweets, and Beverages"
95322500,"Sugars, Sweets, and Beverages"
95312800,"Sugars, Sweets, and Beverages"
95312410,"Sugars, Sweets, and Beverages"
95312400,"Sugars, Sweets, and Beverages"
95323000,"Sugars, Sweets, and Beverages"
95313200,"Sugars, Sweets, and Beverages"
95312600,"Sugars, Sweets, and Beverages"
92550620,"Sugars, Sweets, and Beverages"
92552010,"Sugars, Sweets, and Beverages"
92550610,"Sugars, Sweets, and Beverages"
92550400,"Sugars, Sweets, and Beverages"
92513010,"Sugars, Sweets, and Beverages"
92552000,"Sugars, Sweets, and Beverages"
92400000,"Sugars, Sweets, and Beverages"
92410410,"Sugars, Sweets, and Beverages"
92410610,"Sugars, Sweets, and Beverages"
92410710,"Sugars, Sweets, and Beverages"
92410810,"Sugars, Sweets, and Beverages"
92411520,"Sugars, Sweets, and Beverages"
92410340,"Sugars, Sweets, and Beverages"
92410390,"Sugars, Sweets, and Beverages"
92411510,"Sugars, Sweets, and Beverages"
92410510,"Sugars, Sweets, and Beverages"
92410310,"Sugars, Sweets, and Beverages"
92410360,"Sugars, Sweets, and Beverages"
92410550,"Sugars, Sweets, and Beverages"
64200100,Fruits
64201010,Fruits
64201500,Fruits
64202010,Fruits
64203020,Fruits
64204010,Fruits
64205010,Fruits
64210010,Fruits
64213010,Fruits
64215010,Fruits
92510720,"Sugars, Sweets, and Beverages"
92511000,"Sugars, Sweets, and Beverages"
92512090,"Sugars, Sweets, and Beverages"
92804000,"Sugars, Sweets, and Beverages"
42403010,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
95342000,"Sugars, Sweets, and Beverages"
92552030,"Sugars, Sweets, and Beverages"
42404010,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
92433000,"Sugars, Sweets, and Beverages"
92801000,"Sugars, Sweets, and Beverages"
92530510,"Sugars, Sweets, and Beverages"
92550040,"Sugars, Sweets, and Beverages"
64221010,Fruits
92612010,"Sugars, Sweets, and Beverages"
92530610,"Sugars, Sweets, and Beverages"
92511015,"Sugars, Sweets, and Beverages"
92541010,"Sugars, Sweets, and Beverages"
92512110,"Sugars, Sweets, and Beverages"
92510610,"Sugars, Sweets, and Beverages"
92550030,"Sugars, Sweets, and Beverages"
92803000,"Sugars, Sweets, and Beverages"
92550110,"Sugars, Sweets, and Beverages"
92550380,"Sugars, Sweets, and Beverages"
92550035,"Sugars, Sweets, and Beverages"
92510650,"Sugars, Sweets, and Beverages"
92513000,"Sugars, Sweets, and Beverages"
92510960,"Sugars, Sweets, and Beverages"
92432000,"Sugars, Sweets, and Beverages"
92582110,"Sugars, Sweets, and Beverages"
92531030,"Sugars, Sweets, and Beverages"
92530410,"Sugars, Sweets, and Beverages"
92542000,"Sugars, Sweets, and Beverages"
92550370,"Sugars, Sweets, and Beverages"
92550350,"Sugars, Sweets, and Beverages"
92550360,"Sugars, Sweets, and Beverages"
92510955,"Sugars, Sweets, and Beverages"
92530950,"Sugars, Sweets, and Beverages"
92550405,"Sugars, Sweets, and Beverages"
92550200,"Sugars, Sweets, and Beverages"
95310200,"Sugars, Sweets, and Beverages"
95310400,"Sugars, Sweets, and Beverages"
95310500,"Sugars, Sweets, and Beverages"
95310550,"Sugars, Sweets, and Beverages"
95310555,"Sugars, Sweets, and Beverages"
95310560,"Sugars, Sweets, and Beverages"
95310600,"Sugars, Sweets, and Beverages"
95310700,"Sugars, Sweets, and Beverages"
95330500,"Sugars, Sweets, and Beverages"
95310750,"Sugars, Sweets, and Beverages"
95310800,"Sugars, Sweets, and Beverages"
95312560,"Sugars, Sweets, and Beverages"
95312900,"Sugars, Sweets, and Beverages"
95312905,"Sugars, Sweets, and Beverages"
95320500,"Sugars, Sweets, and Beverages"
95320200,"Sugars, Sweets, and Beverages"
95321000,"Sugars, Sweets, and Beverages"
95311000,"Sugars, Sweets, and Beverages"
95330100,"Sugars, Sweets, and Beverages"
95101010,"Sugars, Sweets, and Beverages"
95106000,"Sugars, Sweets, and Beverages"
95106010,"Sugars, Sweets, and Beverages"
95110010,"Sugars, Sweets, and Beverages"
95110020,"Sugars, Sweets, and Beverages"
95110000,"Sugars, Sweets, and Beverages"
95103010,"Sugars, Sweets, and Beverages"
95101000,"Sugars, Sweets, and Beverages"
95120010,"Sugars, Sweets, and Beverages"
95120020,"Sugars, Sweets, and Beverages"
95120000,"Sugars, Sweets, and Beverages"
95103000,"Sugars, Sweets, and Beverages"
95104000,"Sugars, Sweets, and Beverages"
95102000,"Sugars, Sweets, and Beverages"
95120050,"Sugars, Sweets, and Beverages"
64134015,Fruits
64134020,Fruits
64134030,Fruits
78101100,Vegetables
78101110,Vegetables
78101125,Vegetables
92610030,"Sugars, Sweets, and Beverages"
64134025,Fruits
78101115,Vegetables
78101118,Vegetables
64134200,Fruits
78101120,Vegetables
92613510,"Sugars, Sweets, and Beverages"
92306100,"Sugars, Sweets, and Beverages"
92613010,"Sugars, Sweets, and Beverages"
64134100,Fruits
92610020,"Sugars, Sweets, and Beverages"
92611100,"Sugars, Sweets, and Beverages"
92611010,"Sugars, Sweets, and Beverages"
78101130,Vegetables
92100000,"Sugars, Sweets, and Beverages"
92101600,"Sugars, Sweets, and Beverages"
92101610,"Sugars, Sweets, and Beverages"
92101630,"Sugars, Sweets, and Beverages"
92101800,"Sugars, Sweets, and Beverages"
92101810,"Sugars, Sweets, and Beverages"
92152000,"Sugars, Sweets, and Beverages"
92152010,"Sugars, Sweets, and Beverages"
92201010,"Sugars, Sweets, and Beverages"
92202010,"Sugars, Sweets, and Beverages"
92162000,"Sugars, Sweets, and Beverages"
92102000,"Sugars, Sweets, and Beverages"
92102060,"Sugars, Sweets, and Beverages"
92101917,"Sugars, Sweets, and Beverages"
92102513,"Sugars, Sweets, and Beverages"
92101904,"Sugars, Sweets, and Beverages"
92102503,"Sugars, Sweets, and Beverages"
92161000,"Sugars, Sweets, and Beverages"
92102030,"Sugars, Sweets, and Beverages"
92102090,"Sugars, Sweets, and Beverages"
92101910,"Sugars, Sweets, and Beverages"
92102510,"Sugars, Sweets, and Beverages"
92102500,"Sugars, Sweets, and Beverages"
92101930,"Sugars, Sweets, and Beverages"
92162002,"Sugars, Sweets, and Beverages"
92102080,"Sugars, Sweets, and Beverages"
92102020,"Sugars, Sweets, and Beverages"
92102110,"Sugars, Sweets, and Beverages"
92102050,"Sugars, Sweets, and Beverages"
92101919,"Sugars, Sweets, and Beverages"
92102515,"Sugars, Sweets, and Beverages"
92101906,"Sugars, Sweets, and Beverages"
92102505,"Sugars, Sweets, and Beverages"
92101975,"Sugars, Sweets, and Beverages"
92102612,"Sugars, Sweets, and Beverages"
92102602,"Sugars, Sweets, and Beverages"
92101913,"Sugars, Sweets, and Beverages"
92102512,"Sugars, Sweets, and Beverages"
92101903,"Sugars, Sweets, and Beverages"
92102502,"Sugars, Sweets, and Beverages"
92101923,"Sugars, Sweets, and Beverages"
92101933,"Sugars, Sweets, and Beverages"
92101938,"Sugars, Sweets, and Beverages"
92101928,"Sugars, Sweets, and Beverages"
92101850,"Sugars, Sweets, and Beverages"
92101851,"Sugars, Sweets, and Beverages"
92101820,"Sugars, Sweets, and Beverages"
92100500,"Sugars, Sweets, and Beverages"
92101700,"Sugars, Sweets, and Beverages"
92111000,"Sugars, Sweets, and Beverages"
92111010,"Sugars, Sweets, and Beverages"
92101000,"Sugars, Sweets, and Beverages"
92130006,"Sugars, Sweets, and Beverages"
92130031,"Sugars, Sweets, and Beverages"
92130005,"Sugars, Sweets, and Beverages"
92130030,"Sugars, Sweets, and Beverages"
92130000,"Sugars, Sweets, and Beverages"
92130020,"Sugars, Sweets, and Beverages"
92130010,"Sugars, Sweets, and Beverages"
92130001,"Sugars, Sweets, and Beverages"
92130021,"Sugars, Sweets, and Beverages"
92130011,"Sugars, Sweets, and Beverages"
92102450,"Sugars, Sweets, and Beverages"
92101500,"Sugars, Sweets, and Beverages"
92102610,"Sugars, Sweets, and Beverages"
92102600,"Sugars, Sweets, and Beverages"
92102611,"Sugars, Sweets, and Beverages"
92102601,"Sugars, Sweets, and Beverages"
92162001,"Sugars, Sweets, and Beverages"
92101918,"Sugars, Sweets, and Beverages"
92102514,"Sugars, Sweets, and Beverages"
92101905,"Sugars, Sweets, and Beverages"
92102504,"Sugars, Sweets, and Beverages"
92161001,"Sugars, Sweets, and Beverages"
92102010,"Sugars, Sweets, and Beverages"
92102100,"Sugars, Sweets, and Beverages"
92102040,"Sugars, Sweets, and Beverages"
92101911,"Sugars, Sweets, and Beverages"
92102511,"Sugars, Sweets, and Beverages"
92101901,"Sugars, Sweets, and Beverages"
92102501,"Sugars, Sweets, and Beverages"
92101936,"Sugars, Sweets, and Beverages"
92101926,"Sugars, Sweets, and Beverages"
92101931,"Sugars, Sweets, and Beverages"
92101921,"Sugars, Sweets, and Beverages"
92102070,"Sugars, Sweets, and Beverages"
92101965,"Sugars, Sweets, and Beverages"
92101950,"Sugars, Sweets, and Beverages"
92101960,"Sugars, Sweets, and Beverages"
92101970,"Sugars, Sweets, and Beverages"
92101955,"Sugars, Sweets, and Beverages"
92171000,"Sugars, Sweets, and Beverages"
92171010,"Sugars, Sweets, and Beverages"
92101900,"Sugars, Sweets, and Beverages"
92101920,"Sugars, Sweets, and Beverages"
92161002,"Sugars, Sweets, and Beverages"
92101925,"Sugars, Sweets, and Beverages"
92101935,"Sugars, Sweets, and Beverages"
92114000,"Sugars, Sweets, and Beverages"
92104000,"Sugars, Sweets, and Beverages"
92121001,"Sugars, Sweets, and Beverages"
92103000,"Sugars, Sweets, and Beverages"
92121010,"Sugars, Sweets, and Beverages"
92121000,"Sugars, Sweets, and Beverages"
92121030,"Sugars, Sweets, and Beverages"
92121040,"Sugars, Sweets, and Beverages"
92121041,"Sugars, Sweets, and Beverages"
92102401,"Sugars, Sweets, and Beverages"
92102400,"Sugars, Sweets, and Beverages"
92306850,"Sugars, Sweets, and Beverages"
92306920,"Sugars, Sweets, and Beverages"
92306090,"Sugars, Sweets, and Beverages"
92309040,"Sugars, Sweets, and Beverages"
92309050,"Sugars, Sweets, and Beverages"
92309010,"Sugars, Sweets, and Beverages"
92309000,"Sugars, Sweets, and Beverages"
92309520,"Sugars, Sweets, and Beverages"
92309500,"Sugars, Sweets, and Beverages"
92307520,"Sugars, Sweets, and Beverages"
92307510,"Sugars, Sweets, and Beverages"
92307500,"Sugars, Sweets, and Beverages"
92306000,"Sugars, Sweets, and Beverages"
92306800,"Sugars, Sweets, and Beverages"
92308010,"Sugars, Sweets, and Beverages"
92308040,"Sugars, Sweets, and Beverages"
92308050,"Sugars, Sweets, and Beverages"
92308020,"Sugars, Sweets, and Beverages"
92308530,"Sugars, Sweets, and Beverages"
92308540,"Sugars, Sweets, and Beverages"
92308550,"Sugars, Sweets, and Beverages"
92308510,"Sugars, Sweets, and Beverages"
92308520,"Sugars, Sweets, and Beverages"
92308500,"Sugars, Sweets, and Beverages"
92309030,"Sugars, Sweets, and Beverages"
92309020,"Sugars, Sweets, and Beverages"
92309510,"Sugars, Sweets, and Beverages"
92306910,"Sugars, Sweets, and Beverages"
92305010,"Sugars, Sweets, and Beverages"
92305180,"Sugars, Sweets, and Beverages"
92305090,"Sugars, Sweets, and Beverages"
92305920,"Sugars, Sweets, and Beverages"
92305110,"Sugars, Sweets, and Beverages"
92305050,"Sugars, Sweets, and Beverages"
92305040,"Sugars, Sweets, and Beverages"
92305900,"Sugars, Sweets, and Beverages"
92305910,"Sugars, Sweets, and Beverages"
92302500,"Sugars, Sweets, and Beverages"
92308030,"Sugars, Sweets, and Beverages"
92308000,"Sugars, Sweets, and Beverages"
92302000,"Sugars, Sweets, and Beverages"
92306700,"Sugars, Sweets, and Beverages"
92304100,"Sugars, Sweets, and Beverages"
92303010,"Sugars, Sweets, and Beverages"
92303100,"Sugars, Sweets, and Beverages"
93106600,"Sugars, Sweets, and Beverages"
93301113,"Sugars, Sweets, and Beverages"
93101000,"Sugars, Sweets, and Beverages"
93106000,"Sugars, Sweets, and Beverages"
93106500,"Sugars, Sweets, and Beverages"
93102300,"Sugars, Sweets, and Beverages"
93102000,"Sugars, Sweets, and Beverages"
93106100,"Sugars, Sweets, and Beverages"
93403000,"Sugars, Sweets, and Beverages"
93404000,"Sugars, Sweets, and Beverages"
93401010,"Sugars, Sweets, and Beverages"
93301115,"Sugars, Sweets, and Beverages"
93301275,"Sugars, Sweets, and Beverages"
93401005,"Sugars, Sweets, and Beverages"
93401020,"Sugars, Sweets, and Beverages"
93401030,"Sugars, Sweets, and Beverages"
93402000,"Sugars, Sweets, and Beverages"
93404550,"Sugars, Sweets, and Beverages"
93401100,"Sugars, Sweets, and Beverages"
93404560,"Sugars, Sweets, and Beverages"
93405000,"Sugars, Sweets, and Beverages"
93301000,"Sugars, Sweets, and Beverages"
93301030,"Sugars, Sweets, and Beverages"
93301040,"Sugars, Sweets, and Beverages"
93301060,"Sugars, Sweets, and Beverages"
93301085,"Sugars, Sweets, and Beverages"
93301090,"Sugars, Sweets, and Beverages"
93301120,"Sugars, Sweets, and Beverages"
93301130,"Sugars, Sweets, and Beverages"
93301135,"Sugars, Sweets, and Beverages"
93301136,"Sugars, Sweets, and Beverages"
93301200,"Sugars, Sweets, and Beverages"
93301213,"Sugars, Sweets, and Beverages"
93301217,"Sugars, Sweets, and Beverages"
93301218,"Sugars, Sweets, and Beverages"
93301230,"Sugars, Sweets, and Beverages"
93301240,"Sugars, Sweets, and Beverages"
93301250,"Sugars, Sweets, and Beverages"
93301280,"Sugars, Sweets, and Beverages"
93301310,"Sugars, Sweets, and Beverages"
93301320,"Sugars, Sweets, and Beverages"
93301360,"Sugars, Sweets, and Beverages"
93301370,"Sugars, Sweets, and Beverages"
93301510,"Sugars, Sweets, and Beverages"
93301600,"Sugars, Sweets, and Beverages"
93302000,"Sugars, Sweets, and Beverages"
93301500,"Sugars, Sweets, and Beverages"
93301125,"Sugars, Sweets, and Beverages"
93201000,"Sugars, Sweets, and Beverages"
93501000,"Sugars, Sweets, and Beverages"
93201010,"Sugars, Sweets, and Beverages"
93301182,"Sugars, Sweets, and Beverages"
93301184,"Sugars, Sweets, and Beverages"
93301181,"Sugars, Sweets, and Beverages"
93502000,"Sugars, Sweets, and Beverages"
93301127,"Sugars, Sweets, and Beverages"
93301400,"Sugars, Sweets, and Beverages"
93301205,"Sugars, Sweets, and Beverages"
93301111,"Sugars, Sweets, and Beverages"
93301132,"Sugars, Sweets, and Beverages"
93406000,"Sugars, Sweets, and Beverages"
93301010,"Sugars, Sweets, and Beverages"
93301140,"Sugars, Sweets, and Beverages"
93301183,"Sugars, Sweets, and Beverages"
93301083,"Sugars, Sweets, and Beverages"
93301045,"Sugars, Sweets, and Beverages"
93301100,"Sugars, Sweets, and Beverages"
93301550,"Sugars, Sweets, and Beverages"
93301110,"Sugars, Sweets, and Beverages"
93301190,"Sugars, Sweets, and Beverages"
93301191,"Sugars, Sweets, and Beverages"
93301170,"Sugars, Sweets, and Beverages"
93301270,"Sugars, Sweets, and Beverages"
93502100,"Sugars, Sweets, and Beverages"
93503000,"Sugars, Sweets, and Beverages"
93504000,"Sugars, Sweets, and Beverages"
93505000,"Sugars, Sweets, and Beverages"
93505100,"Sugars, Sweets, and Beverages"
93202000,"Sugars, Sweets, and Beverages"
93301211,"Sugars, Sweets, and Beverages"
93301214,"Sugars, Sweets, and Beverages"
93301032,"Sugars, Sweets, and Beverages"
93301215,"Sugars, Sweets, and Beverages"
93301075,"Sugars, Sweets, and Beverages"
93301150,"Sugars, Sweets, and Beverages"
93301050,"Sugars, Sweets, and Beverages"
93301216,"Sugars, Sweets, and Beverages"
93301160,"Sugars, Sweets, and Beverages"
93301141,"Sugars, Sweets, and Beverages"
93301142,"Sugars, Sweets, and Beverages"
94000010,"Sugars, Sweets, and Beverages"
94000100,"Sugars, Sweets, and Beverages"
94100100,"Sugars, Sweets, and Beverages"
94100300,"Sugars, Sweets, and Beverages"
92410210,"Sugars, Sweets, and Beverages"
92410250,"Sugars, Sweets, and Beverages"
92410110,"Sugars, Sweets, and Beverages"
94100200,"Sugars, Sweets, and Beverages"
94200100,"Sugars, Sweets, and Beverages"
94200200,"Sugars, Sweets, and Beverages"
81100500,"Fats, Oils, and Salad Dressings"
81202000,"Fats, Oils, and Salad Dressings"
81204000,"Fats, Oils, and Salad Dressings"
81322000,"Fats, Oils, and Salad Dressings"
81201000,"Fats, Oils, and Salad Dressings"
81101010,"Fats, Oils, and Salad Dressings"
